directory,filename,file_ext,size_bytes,size_kib,size_kb,size_mib,size_mb,rel_path,full_path
Herbarium Sheets,4000-1-10083_1.jpg,jpg,88612,86.5,89,0.1,0,Herbarium Sheets/4000-1-10083_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10885_1.jpg,jpg,70067,68.4,70,0.1,0,Herbarium Sheets/4000-1-10885_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11083_1.jpg,jpg,55232,53.9,55,0.1,0,Herbarium Sheets/4000-1-11083_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10596_1.jpg,jpg,49416,48.3,49,0,0,Herbarium Sheets/4000-1-10596_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10697_1.jpg,jpg,82104,80.2,82,0.1,0,Herbarium Sheets/4000-1-10697_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-6850_1.jpg,jpg,74582,72.8,75,0.1,0,Herbarium Sheets/4000-1-6850_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-6876_2.jpg,jpg,68014,66.4,68,0.1,0,Herbarium Sheets/4000-1-6876_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10819_1.jpg,jpg,63659,62.2,64,0.1,0,Herbarium Sheets/4000-1-10819_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-6833_2.jpg,jpg,103828,101.4,104,0.1,0,Herbarium Sheets/4000-1-6833_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11067_1.jpg,jpg,98126,95.8,98,0.1,0,Herbarium Sheets/4000-1-11067_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-6828_1.jpg,jpg,65595,64.1,66,0.1,0,Herbarium Sheets/4000-1-6828_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11022_1.jpg,jpg,81141,79.2,81,0.1,0,Herbarium Sheets/4000-1-11022_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10824_1.jpg,jpg,78022,76.2,78,0.1,0,Herbarium Sheets/4000-1-10824_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10067_1.jpg,jpg,91556,89.4,92,0.1,0,Herbarium Sheets/4000-1-10067_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10861_1.jpg,jpg,88077,86,88,0.1,0,Herbarium Sheets/4000-1-10861_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-7096_1.jpg,jpg,42768,41.8,43,0,0,Herbarium Sheets/4000-1-7096_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10513_1.jpg,jpg,80775,78.9,81,0.1,0,Herbarium Sheets/4000-1-10513_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10556_1.jpg,jpg,79408,77.5,79,0.1,0,Herbarium Sheets/4000-1-10556_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10612_1.jpg,jpg,81914,80,82,0.1,0,Herbarium Sheets/4000-1-10612_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10657_1.jpg,jpg,73746,72,74,0.1,0,Herbarium Sheets/4000-1-10657_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-7133_1.jpg,jpg,39262,38.3,39,0,0,Herbarium Sheets/4000-1-7133_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-7115_2.jpg,jpg,33389,32.6,33,0,0,Herbarium Sheets/4000-1-7115_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-7094_1.jpg,jpg,34084,33.3,34,0,0,Herbarium Sheets/4000-1-7094_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10098_1.jpg,jpg,74593,72.8,75,0.1,0,Herbarium Sheets/4000-1-10098_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11098_1.jpg,jpg,61882,60.4,62,0.1,0,Herbarium Sheets/4000-1-11098_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11065_1.jpg,jpg,64472,63,64,0.1,0,Herbarium Sheets/4000-1-11065_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11020_1.jpg,jpg,87417,85.4,87,0.1,0,Herbarium Sheets/4000-1-11020_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11006_2.jpg,jpg,74734,73,75,0.1,0,Herbarium Sheets/4000-1-11006_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10826_1.jpg,jpg,89390,87.3,89,0.1,0,Herbarium Sheets/4000-1-10826_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10065_1.jpg,jpg,75778,74,76,0.1,0,Herbarium Sheets/4000-1-10065_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-6849_2.jpg,jpg,104541,102.1,105,0.1,0,Herbarium Sheets/4000-1-6849_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10863_1.jpg,jpg,69706,68.1,70,0.1,0,Herbarium Sheets/4000-1-10863_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-7069_1.jpg,jpg,58792,57.4,59,0.1,0,Herbarium Sheets/4000-1-7069_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-7131_1.jpg,jpg,86137,84.1,86,0.1,0,Herbarium Sheets/4000-1-7131_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-7117_2.jpg,jpg,48171,47,48,0,0,Herbarium Sheets/4000-1-7117_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10610_1.jpg,jpg,95941,93.7,96,0.1,0,Herbarium Sheets/4000-1-10610_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10655_1.jpg,jpg,71783,70.1,72,0.1,0,Herbarium Sheets/4000-1-10655_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10511_1.jpg,jpg,86229,84.2,86,0.1,0,Herbarium Sheets/4000-1-10511_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10554_1.jpg,jpg,86692,84.7,87,0.1,0,Herbarium Sheets/4000-1-10554_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10695_1.jpg,jpg,81335,79.4,81,0.1,0,Herbarium Sheets/4000-1-10695_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10569_1.jpg,jpg,105028,102.6,105,0.1,0,Herbarium Sheets/4000-1-10569_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10100_1.jpg,jpg,77882,76.1,78,0.1,0,Herbarium Sheets/4000-1-10100_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10594_1.jpg,jpg,58539,57.2,59,0.1,0,Herbarium Sheets/4000-1-10594_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11100_1.jpg,jpg,71069,69.4,71,0.1,0,Herbarium Sheets/4000-1-11100_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10668_1.jpg,jpg,59946,58.5,60,0.1,0,Herbarium Sheets/4000-1-10668_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11058_1.jpg,jpg,67643,66.1,68,0.1,0,Herbarium Sheets/4000-1-11058_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-6852_1.jpg,jpg,77626,75.8,78,0.1,0,Herbarium Sheets/4000-1-6852_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-6874_2.jpg,jpg,104458,102,104,0.1,0,Herbarium Sheets/4000-1-6874_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10058_1.jpg,jpg,92873,90.7,93,0.1,0,Herbarium Sheets/4000-1-10058_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-6831_2.jpg,jpg,106321,103.8,106,0.1,0,Herbarium Sheets/4000-1-6831_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10609_1.jpg,jpg,76075,74.3,76,0.1,0,Herbarium Sheets/4000-1-10609_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-7128_1.jpg,jpg,32706,31.9,33,0,0,Herbarium Sheets/4000-1-7128_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10081_1.jpg,jpg,94434,92.2,94,0.1,0,Herbarium Sheets/4000-1-10081_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10887_1.jpg,jpg,81303,79.4,81,0.1,0,Herbarium Sheets/4000-1-10887_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11081_1.jpg,jpg,74597,72.8,75,0.1,0,Herbarium Sheets/4000-1-11081_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11039_1.jpg,jpg,99308,97,99,0.1,0,Herbarium Sheets/4000-1-11039_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-6833_1.jpg,jpg,79511,77.6,80,0.1,0,Herbarium Sheets/4000-1-6833_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-6876_1.jpg,jpg,84056,82.1,84,0.1,0,Herbarium Sheets/4000-1-6876_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10039_1.jpg,jpg,51840,50.6,52,0,0,Herbarium Sheets/4000-1-10039_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-7070_1.jpg,jpg,65764,64.2,66,0.1,0,Herbarium Sheets/4000-1-7070_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-6850_2.jpg,jpg,105162,102.7,105,0.1,0,Herbarium Sheets/4000-1-6850_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11041_1.jpg,jpg,115314,112.6,115,0.1,0,Herbarium Sheets/4000-1-11041_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10861_2.jpg,jpg,93500,91.3,94,0.1,0,Herbarium Sheets/4000-1-10861_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11004_1.jpg,jpg,61580,60.1,62,0.1,0,Herbarium Sheets/4000-1-11004_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-6828_2.jpg,jpg,104042,101.6,104,0.1,0,Herbarium Sheets/4000-1-6828_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11022_2.jpg,jpg,90423,88.3,90,0.1,0,Herbarium Sheets/4000-1-11022_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10802_1.jpg,jpg,74946,73.2,75,0.1,0,Herbarium Sheets/4000-1-10802_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10041_1.jpg,jpg,79770,77.9,80,0.1,0,Herbarium Sheets/4000-1-10041_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10847_1.jpg,jpg,75932,74.2,76,0.1,0,Herbarium Sheets/4000-1-10847_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10535_1.jpg,jpg,86455,84.4,86,0.1,0,Herbarium Sheets/4000-1-10535_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10570_1.jpg,jpg,88286,86.2,88,0.1,0,Herbarium Sheets/4000-1-10570_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10634_1.jpg,jpg,77837,76,78,0.1,0,Herbarium Sheets/4000-1-10634_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10671_1.jpg,jpg,92675,90.5,93,0.1,0,Herbarium Sheets/4000-1-10671_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-7115_1.jpg,jpg,25036,24.4,25,0,0,Herbarium Sheets/4000-1-7115_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-6837_1.jpg,jpg,54726,53.4,55,0.1,0,Herbarium Sheets/4000-1-6837_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11078_1.jpg,jpg,76386,74.6,76,0.1,0,Herbarium Sheets/4000-1-11078_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-6872_1.jpg,jpg,96165,93.9,96,0.1,0,Herbarium Sheets/4000-1-6872_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-7074_1.jpg,jpg,37620,36.7,38,0,0,Herbarium Sheets/4000-1-7074_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-6854_2.jpg,jpg,103595,101.2,104,0.1,0,Herbarium Sheets/4000-1-6854_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10078_1.jpg,jpg,73736,72,74,0.1,0,Herbarium Sheets/4000-1-10078_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10085_1.jpg,jpg,93768,91.6,94,0.1,0,Herbarium Sheets/4000-1-10085_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11085_1.jpg,jpg,78418,76.6,78,0.1,0,Herbarium Sheets/4000-1-11085_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10549_1.jpg,jpg,74503,72.8,75,0.1,0,Herbarium Sheets/4000-1-10549_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10648_1.jpg,jpg,82205,80.3,82,0.1,0,Herbarium Sheets/4000-1-10648_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10592_2.jpg,jpg,81865,79.9,82,0.1,0,Herbarium Sheets/4000-1-10592_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10630_1.jpg,jpg,81247,79.3,81,0.1,0,Herbarium Sheets/4000-1-10630_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10675_1.jpg,jpg,73012,71.3,73,0.1,0,Herbarium Sheets/4000-1-10675_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-7111_1.jpg,jpg,56758,55.4,57,0.1,0,Herbarium Sheets/4000-1-7111_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10589_1.jpg,jpg,92385,90.2,92,0.1,0,Herbarium Sheets/4000-1-10589_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10531_1.jpg,jpg,99524,97.2,100,0.1,0,Herbarium Sheets/4000-1-10531_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10574_1.jpg,jpg,83482,81.5,83,0.1,0,Herbarium Sheets/4000-1-10574_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10688_1.jpg,jpg,89301,87.2,89,0.1,0,Herbarium Sheets/4000-1-10688_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11045_1.jpg,jpg,97826,95.5,98,0.1,0,Herbarium Sheets/4000-1-11045_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10806_1.jpg,jpg,62163,60.7,62,0.1,0,Herbarium Sheets/4000-1-10806_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10045_1.jpg,jpg,64883,63.4,65,0.1,0,Herbarium Sheets/4000-1-10045_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-6869_2.jpg,jpg,100734,98.4,101,0.1,0,Herbarium Sheets/4000-1-6869_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10843_1.jpg,jpg,82256,80.3,82,0.1,0,Herbarium Sheets/4000-1-10843_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10515_1.jpg,jpg,70293,68.6,70,0.1,0,Herbarium Sheets/4000-1-10515_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10550_1.jpg,jpg,83277,81.3,83,0.1,0,Herbarium Sheets/4000-1-10550_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-7135_1.jpg,jpg,27747,27.1,28,0,0,Herbarium Sheets/4000-1-7135_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10614_1.jpg,jpg,98481,96.2,98,0.1,0,Herbarium Sheets/4000-1-10614_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10651_1.jpg,jpg,72167,70.5,72,0.1,0,Herbarium Sheets/4000-1-10651_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11061_1.jpg,jpg,69233,67.6,69,0.1,0,Herbarium Sheets/4000-1-11061_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11024_1.jpg,jpg,59633,58.2,60,0.1,0,Herbarium Sheets/4000-1-11024_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11002_2.jpg,jpg,98377,96.1,98,0.1,0,Herbarium Sheets/4000-1-11002_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10822_1.jpg,jpg,80081,78.2,80,0.1,0,Herbarium Sheets/4000-1-10822_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10061_1.jpg,jpg,73566,71.8,74,0.1,0,Herbarium Sheets/4000-1-10061_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-10867_1.jpg,jpg,68639,67,69,0.1,0,Herbarium Sheets/4000-1-10867_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-7090_1.jpg,jpg,53502,52.2,54,0.1,0,Herbarium Sheets/4000-1-7090_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
Herbarium Sheets,4000-1-11019_1.jpg,jpg,82739,80.8,83,0.1,0,Herbarium Sheets/4000-1-11019_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Herbarium Sheets
